acoustic_scene,event_list
tube,"['footsteps', 'slidingDoorclose', 'train', 'mindthegap', 'bagrustle', 'footsteps', 'train', 'phone', 'speech', 'train', 'bagrustle', 'train', 'slidingDoorclose', 'phone']"
tube,"['bagrustle', 'bagrustle']"
tube,"['train', 'speech', 'train', 'bagrustle', 'mindthegap', 'bagrustle', 'speech', 'bagrustle', 'phone', 'train', 'phone', 'train', 'phone', 'speech', 'slidingDoorclose', 'phone', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'bagrustle', 'bagrustle']"
tube,"['footsteps', 'slidingDoorclose', 'train', 'slidingDoorclose', 'phone', 'train', 'slidingDoorclose', 'footsteps', 'phone']"
tube,"['slidingDoorclose', 'bagrustle', 'footsteps', 'bagrustle', 'mindthegap', 'train', 'bagrustle', 'speech', 'footsteps', 'slidingDoorclose']"
tube,"['footsteps', 'slidingDoorclose', 'train', 'mindthegap', 'bagrustle', 'footsteps', 'train', 'phone', 'speech', 'train', 'bagrustle', 'train', 'slidingDoorclose', 'phone']"
tube,"['bagrustle', 'bagrustle']"
tube,"['train', 'speech', 'train', 'bagrustle', 'mindthegap', 'bagrustle', 'speech', 'bagrustle', 'phone', 'train', 'phone', 'train', 'phone', 'speech', 'slidingDoorclose', 'phone', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'bagrustle', 'bagrustle']"
tube,"['bagrustle', 'mindthegap', 'train', 'speech', 'phone', 'phone', 'train', 'footsteps', 'train', 'phone', 'footsteps', 'speech', 'mindthegap', 'mindthegap', 'bagrustle']"
tube,"['footsteps', 'slidingDoorclose', 'train', 'slidingDoorclose', 'phone', 'train', 'slidingDoorclose', 'footsteps', 'phone']"
tube,"['slidingDoorclose', 'speech', 'bagrustle', 'slidingDoorclose', 'bagrustle', 'speech', 'footsteps', 'phone', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'bagrustle', 'footsteps', 'phone', 'train', 'slidingDoorclose', 'speech', 'phone']"
tube,"['footsteps', 'slidingDoorclose', 'train', 'mindthegap', 'bagrustle', 'footsteps', 'train', 'phone', 'speech', 'train', 'bagrustle', 'train', 'slidingDoorclose', 'phone']"
tube,"['bagrustle', 'bagrustle']"
tube,"['slidingDoorclose', 'mindthegap', 'train', 'slidingDoorclose', 'bagrustle', 'slidingDoorclose', 'speech', 'phone', 'bagrustle', 'footsteps', 'bagrustle', 'slidingDoorclose', 'footsteps', 'mindthegap', 'mindthegap', 'footsteps', 'bagrustle', 'slidingDoorclose']"
tube,"['phone', 'bagrustle', 'slidingDoorclose', 'bagrustle', 'slidingDoorclose', 'train', 'phone', 'speech', 'bagrustle', 'phone', 'footsteps', 'bagrustle', 'mindthegap']"
tube,"['slidingDoorclose', 'footsteps', 'train', 'bagrustle', 'speech', 'train', 'speech', 'slidingDoorclose', 'phone', 'phone', 'speech', 'bagrustle', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'speech', 'bagrustle', 'speech']"
tube,"['train', 'phone', 'train', 'slidingDoorclose', 'train', 'bagrustle', 'train', 'train', 'mindthegap', 'footsteps', 'bagrustle', 'speech', 'footsteps', 'bagrustle', 'speech', 'slidingDoorclose', 'speech']"
tube,"['train', 'mindthegap', 'slidingDoorclose']"
tubestation,"['footsteps', 'slidingDoorclose', 'footsteps']"
tubestation,"['running', 'footsteps', 'running', 'slidingDoorclose', 'running', 'train', 'footsteps', 'mindthegap', 'running', 'mindthegap', 'train', 'footsteps', 'speech']"
tubestation,"['train', 'footsteps', 'mindthegap', 'running', 'slidingDoorclose', 'mindthegap', 'speech', 'running', 'train', 'slidingDoorclose']"
tubestation,"['footsteps', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation,"['running', 'running', 'slidingDoorclose', 'speech', 'slidingDoorclose', 'train', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'running', 'train', 'running']"
tubestation,"['mindthegap', 'running', 'speech', 'running']"
tubestation,"['footsteps', 'running', 'mindthegap', 'running', 'footsteps', 'running']"
tubestation,"['speech', 'train', 'running', 'footsteps', 'speech', 'train', 'train']"
tubestation,"['mindthegap', 'footsteps', 'footsteps', 'speech', 'slidingDoorclose', 'speech', 'footsteps', 'footsteps', 'mindthegap', 'running', 'train', 'slidingDoorclose', 'mindthegap', 'train', 'footsteps', 'running', 'footsteps']"
tubestation,"['train', 'running', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'train']"
tubestation,"['footsteps', 'running', 'footsteps', 'speech', 'speech', 'mindthegap', 'train', 'slidingDoorclose', 'train', 'mindthegap', 'running', 'train', 'train', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose']"
tubestation,"['train', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'speech', 'speech', 'footsteps', 'running', 'speech', 'footsteps', 'speech', 'footsteps']"
tubestation,"['mindthegap', 'footsteps', 'footsteps', 'speech', 'slidingDoorclose', 'speech', 'footsteps', 'footsteps', 'mindthegap', 'running', 'train', 'slidingDoorclose', 'mindthegap', 'train', 'footsteps', 'running', 'footsteps']"
tubestation,"['train', 'running', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'train']"
tubestation,"['footsteps', 'running', 'footsteps', 'speech', 'speech', 'mindthegap', 'train', 'slidingDoorclose', 'train', 'mindthegap', 'running', 'train', 'train', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose']"
tubestation,"['train', 'speech', 'mindthegap', 'running', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'running', 'slidingDoorclose', 'running', 'running', 'mindthegap', 'speech', 'mindthegap']"
tubestation,"['train', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'speech', 'speech', 'footsteps', 'running', 'speech', 'footsteps', 'speech', 'footsteps']"
tubestation,"['running', 'footsteps', 'footsteps', 'speech', 'speech', 'running', 'running']"
tubestation,"['slidingDoorclose', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'running', 'running', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'mindthegap', 'train', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'running']"
tubestation,"['running', 'footsteps', 'speech', 'speech', 'mindthegap', 'speech', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'running', 'slidingDoorclose', 'speech', 'footsteps', 'speech', 'speech', 'train', 'footsteps', 'mindthegap']"
tubestation,"['mindthegap', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'running', 'footsteps', 'mindthegap', 'footsteps', 'speech', 'train', 'speech', 'footsteps', 'footsteps', 'footsteps', 'mindthegap', 'speech', 'speech', 'speech', 'slidingDoorclose']"
tubestation,"['running', 'footsteps', 'footsteps', 'speech', 'speech', 'running', 'running']"
tubestation,"['speech', 'footsteps', 'slidingDoorclose', 'train']"
tubestation,"['train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'mindthegap', 'train', 'footsteps']"
tubestation,"['slidingDoorclose', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'running', 'running', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'mindthegap', 'train', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'running']"
tubestation,"['mindthegap', 'speech', 'footsteps', 'speech', 'footsteps', 'footsteps', 'mindthegap', 'train', 'footsteps', 'footsteps', 'footsteps', 'running', 'mindthegap', 'speech', 'mindthegap', 'speech', 'running']"
tubestation,"['running', 'speech', 'train', 'footsteps', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'train', 'speech', 'speech', 'running', 'mindthegap', 'train', 'train', 'running', 'running', 'footsteps']"
tubestation,"['footsteps', 'running', 'speech', 'slidingDoorclose', 'running', 'train', 'train', 'running', 'mindthegap', 'running', 'footsteps']"
tubestation,"['mindthegap', 'slidingDoorclose', 'running', 'train', 'running', 'speech', 'slidingDoorclose', 'footsteps']"
tubestation,"['running', 'speech', 'train', 'footsteps', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'train', 'speech', 'speech', 'running', 'mindthegap', 'train', 'train', 'running', 'running', 'footsteps']"
tubestation,"['mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'train', 'speech', 'footsteps', 'speech', 'footsteps', 'footsteps', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation,"['running', 'speech', 'train', 'footsteps', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'train', 'speech', 'speech', 'running', 'mindthegap', 'train', 'train', 'running', 'running', 'footsteps']"
tubestation,"['mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'train', 'speech', 'footsteps', 'speech', 'footsteps', 'footsteps', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation,"['slidingDoorclose', 'speech', 'slidingDoorclose', 'running', 'slidingDoorclose', 'running', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'train', 'running', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'train', 'slidingDoorclose', 'slidingDoorclose', 'train']"
tubestation,"['slidingDoorclose', 'speech', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'running', 'footsteps', 'footsteps']"
tubestation,"['running', 'mindthegap', 'speech', 'train', 'speech', 'footsteps', 'running', 'footsteps']"
tubestation,"['mindthegap', 'slidingDoorclose', 'speech', 'mindthegap', 'speech', 'speech', 'footsteps', 'slidingDoorclose']"
tubestation,"['slidingDoorclose', 'speech', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'running', 'footsteps', 'footsteps']"
tubestation,"['running', 'mindthegap', 'speech', 'train', 'speech', 'footsteps', 'running', 'footsteps']"
tubestation,"['slidingDoorclose', 'train', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'mindthegap']"
tubestation,"['train', 'train', 'footsteps', 'running', 'running', 'running', 'running', 'speech', 'running', 'running', 'slidingDoorclose', 'footsteps', 'mindthegap', 'running', 'running', 'speech', 'slidingDoorclose']"
tubestation,"['slidingDoorclose', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'running', 'running', 'train', 'footsteps', 'mindthegap', 'train', 'running', 'train']"
tubestation,"['footsteps', 'speech', 'slidingDoorclose', 'running', 'footsteps', 'running', 'mindthegap', 'footsteps', 'slidingDoorclose', 'mindthegap', 'speech', 'footsteps', 'speech', 'train', 'footsteps', 'footsteps']"
tubestation,"['running', 'mindthegap', 'footsteps', 'slidingDoorclose', 'running', 'mindthegap', 'footsteps', 'train', 'running', 'running']"
tubestation,"['mindthegap', 'footsteps', 'slidingDoorclose', 'footsteps', 'speech', 'train']"
tubestation,"['running', 'running', 'footsteps']"
tubestation,"['slidingDoorclose', 'slidingDoorclose', 'speech', 'train', 'speech', 'footsteps', 'footsteps']"
tubestation,"['speech', 'slidingDoorclose', 'running', 'footsteps', 'running', 'train', 'speech', 'footsteps', 'mindthegap', 'footsteps', 'running', 'running', 'footsteps', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation,"['train', 'mindthegap', 'footsteps', 'running', 'footsteps', 'mindthegap', 'running', 'footsteps', 'footsteps', 'running', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'running', 'footsteps', 'running', 'train', 'running']"
tubestation,"['speech', 'slidingDoorclose', 'running', 'footsteps', 'running', 'train', 'speech', 'footsteps', 'mindthegap', 'footsteps', 'running', 'running', 'footsteps', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation,"['train', 'mindthegap', 'footsteps', 'running', 'footsteps', 'mindthegap', 'running', 'footsteps', 'footsteps', 'running', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'running', 'footsteps', 'running', 'train', 'running']"
tubestation,"['footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'footsteps', 'running', 'train', 'mindthegap', 'running', 'speech', 'footsteps', 'train', 'footsteps', 'footsteps', 'mindthegap']"
tubestation,"['train', 'footsteps', 'footsteps', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'train', 'mindthegap']"
tubestation,"['speech', 'running', 'footsteps', 'running', 'train', 'speech', 'slidingDoorclose', 'speech', 'running', 'slidingDoorclose', 'running', 'running', 'footsteps', 'running']"
tubestation,"['train', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'speech', 'footsteps', 'footsteps', 'train', 'footsteps', 'mindthegap']"
tubestation,"['mindthegap', 'speech', 'slidingDoorclose', 'running', 'train', 'speech', 'mindthegap', 'slidingDoorclose']"
tubestation,"['running', 'train', 'train', 'speech', 'mindthegap', 'footsteps', 'speech', 'mindthegap', 'train']"
tubestation,"['slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'speech']"
tubestation,"['footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'footsteps', 'running', 'train', 'mindthegap', 'running', 'speech', 'footsteps', 'train', 'footsteps', 'footsteps', 'mindthegap']"
tubestation,"['footsteps', 'running']"
tubestation,"['train', 'footsteps', 'footsteps', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'train', 'mindthegap']"
tubestation,"['speech', 'running', 'footsteps', 'running', 'train', 'speech', 'slidingDoorclose', 'speech', 'running', 'slidingDoorclose', 'running', 'running', 'footsteps', 'running']"
tubestation,"['slidingDoorclose', 'speech', 'train', 'train', 'speech', 'slidingDoorclose', 'slidingDoorclose']"
tubestation,"['train', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'speech', 'footsteps', 'footsteps', 'train', 'footsteps', 'mindthegap']"
tubestation,"['mindthegap', 'speech', 'slidingDoorclose', 'running', 'train', 'speech', 'mindthegap', 'slidingDoorclose']"
tubestation,"['running', 'train', 'train', 'speech', 'mindthegap', 'footsteps', 'speech', 'mindthegap', 'train']"
tubestation,"['train', 'mindthegap', 'running', 'footsteps', 'footsteps', 'speech', 'slidingDoorclose', 'train', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'running', 'slidingDoorclose']"
tubestation,"['slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'speech']"
tubestation,"['train', 'train', 'train', 'footsteps', 'speech', 'slidingDoorclose', 'footsteps', 'footsteps', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'speech', 'running', 'slidingDoorclose']"
tubestation,"['mindthegap', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'running', 'speech', 'mindthegap', 'footsteps', 'mindthegap', 'footsteps', 'running', 'mindthegap', 'speech']"
tubestation,"['mindthegap', 'running', 'slidingDoorclose', 'running', 'slidingDoorclose', 'running', 'train', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'mindthegap', 'footsteps', 'train', 'running', 'footsteps', 'train', 'speech']"
tubestation,"['mindthegap', 'speech', 'footsteps', 'slidingDoorclose', 'running', 'footsteps', 'mindthegap', 'speech', 'slidingDoorclose']"
tubestation,"['mindthegap', 'train', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'train', 'mindthegap', 'mindthegap', 'running', 'mindthegap', 'running', 'slidingDoorclose']"
tubestation,"['train', 'running', 'mindthegap', 'mindthegap', 'speech']"
tubestation,"['mindthegap', 'running', 'footsteps']"
tubestation,"['train', 'train', 'train', 'footsteps', 'speech', 'slidingDoorclose', 'footsteps', 'footsteps', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'speech', 'running', 'slidingDoorclose']"
tubestation,"['mindthegap', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'running', 'speech', 'mindthegap', 'footsteps', 'mindthegap', 'footsteps', 'running', 'mindthegap', 'speech']"
tubestation,"['mindthegap', 'running', 'slidingDoorclose', 'running', 'slidingDoorclose', 'running', 'train', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'mindthegap', 'footsteps', 'train', 'running', 'footsteps', 'train', 'speech']"
tubestation,"['speech', 'slidingDoorclose', 'running', 'speech', 'speech', 'mindthegap', 'running', 'footsteps', 'slidingDoorclose', 'mindthegap', 'running']"
tubestation,"['mindthegap', 'speech', 'footsteps', 'slidingDoorclose', 'running', 'footsteps', 'mindthegap', 'speech', 'slidingDoorclose']"
tubestation,"['footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'running', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'footsteps', 'footsteps', 'running', 'speech', 'slidingDoorclose', 'speech', 'running', 'slidingDoorclose', 'train']"
tubestation,"['mindthegap', 'train', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'train', 'mindthegap', 'mindthegap', 'running', 'mindthegap', 'running', 'slidingDoorclose']"
tubestation,"['mindthegap', 'running', 'slidingDoorclose', 'running', 'slidingDoorclose', 'running', 'train', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'mindthegap', 'footsteps', 'train', 'running', 'footsteps', 'train', 'speech']"
tubestation,"['mindthegap', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'running', 'train', 'train', 'footsteps', 'mindthegap', 'footsteps', 'mindthegap', 'train', 'running', 'mindthegap', 'mindthegap', 'slidingDoorclose']"
tubestation,"['mindthegap', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'running', 'train', 'train', 'footsteps', 'mindthegap', 'footsteps', 'mindthegap', 'train', 'running', 'mindthegap', 'mindthegap', 'slidingDoorclose']"
tubestation,"['train', 'footsteps', 'train', 'slidingDoorclose', 'footsteps', 'footsteps', 'mindthegap', 'running', 'speech', 'running', 'train', 'footsteps', 'running', 'slidingDoorclose', 'mindthegap']"
tubestation,"['speech', 'running', 'running', 'running', 'slidingDoorclose', 'train', 'running', 'footsteps', 'mindthegap', 'slidingDoorclose', 'speech', 'mindthegap', 'footsteps', 'slidingDoorclose']"
tubestation,"['running', 'train', 'speech', 'mindthegap', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'train', 'speech', 'running', 'running', 'footsteps', 'speech', 'running']"
tubestation,"['speech', 'speech', 'slidingDoorclose', 'running', 'mindthegap', 'mindthegap', 'running', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'mindthegap', 'running']"
tubestation,"['mindthegap', 'running', 'footsteps', 'train', 'footsteps']"
tubestation,"['footsteps', 'speech', 'speech', 'mindthegap', 'mindthegap', 'speech', 'train', 'footsteps', 'running']"
tubestation,"['speech', 'footsteps', 'slidingDoorclose']"
tubestation,"['slidingDoorclose', 'speech', 'train', 'mindthegap', 'running', 'train', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'footsteps']"
tubestation,"['speech', 'slidingDoorclose', 'slidingDoorclose', 'running', 'speech', 'train', 'footsteps', 'speech', 'slidingDoorclose', 'speech', 'train', 'speech', 'footsteps', 'running', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'running']"
