lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.700921]],[[0.6715261]],[[0.5997998]],[[0.66864735]],[[0.69029343]],[[0.6487198]],[[0.6924839]],[[0.63500464]],[[0.674815]],[[0.66013694]],[[0.704087]],[[0.68661964]],[[0.63063455]],[[0.6922722]],[[0.7243797]],[[0.61839163]],[[0.75853074]],[[0.7837804]],[[0.6470661]],[[0.66831696]],[[0.6868499]],[[0.707993]],[[0.6318879]],[[0.60873836]],[[0.7273444]],[[0.67195207]],[[0.6771467]],[[0.70297056]],[[0.6914247]],[[0.7058344]],[[0.6735452]],[[0.6840793]]
[[0.66618294]],[[0.6302834]],[[0.6692348]],[[0.6319305]],[[0.619694]],[[0.60029113]],[[0.67363226]],[[0.70216477]],[[0.75552785]],[[0.6796216]],[[0.6727203]],[[0.71942675]],[[0.759338]],[[0.6435871]],[[0.7144679]],[[0.6909887]],[[0.755993]],[[0.6616316]],[[0.7094513]],[[0.66442204]],[[0.7437371]],[[0.6002116]],[[0.7434484]],[[0.72843564]],[[0.57906175]],[[0.659438]],[[0.68397397]],[[0.7445254]],[[0.8279544]],[[0.66692674]],[[0.6576302]],[[0.6472131]]
[[0.76134384]],[[0.6301528]],[[0.6466247]],[[0.63617176]],[[0.55834025]],[[0.69259435]],[[0.6533661]],[[0.5983412]],[[0.7441865]],[[0.6396098]],[[0.6295657]],[[0.70844024]],[[0.65405566]],[[0.5983454]],[[0.6651443]],[[0.63731736]],[[0.77418673]],[[0.66891795]],[[0.7247773]],[[0.6521846]],[[0.6799811]],[[0.653231]],[[0.6472336]],[[0.65680486]],[[0.6749077]],[[0.67895776]],[[0.6523557]],[[0.63612574]],[[0.73723364]],[[0.59060115]],[[0.67277646]],[[0.6630745]]
[[0.6121369]],[[0.6361649]],[[0.6864102]],[[0.71126956]],[[0.7365681]],[[0.68185544]],[[0.61319053]],[[0.6853508]],[[0.76963145]],[[0.65415406]],[[0.505337]],[[0.6866574]],[[0.6441694]],[[0.7619928]],[[0.5875603]],[[0.6629506]],[[0.81499994]],[[0.78094673]],[[0.5098807]],[[0.7102384]],[[0.6549073]],[[0.7273067]],[[0.7125158]],[[0.65544385]],[[0.7620798]],[[0.65644574]],[[0.676254]],[[0.73891145]],[[0.65874875]],[[0.6848142]],[[0.6004784]],[[0.73103595]]
[[0.67963326]],[[0.64406693]],[[0.6746784]],[[0.69776726]],[[0.72601104]],[[0.61879337]],[[0.6394772]],[[0.7321149]],[[0.6684126]],[[0.67140067]],[[0.6724617]],[[0.6151506]],[[0.68839025]],[[0.683675]],[[0.6282782]],[[0.6382631]],[[0.72907954]],[[0.80379605]],[[0.66500795]],[[0.66063833]],[[0.6712476]],[[0.7088405]],[[0.6858729]],[[0.6222934]],[[0.6110886]],[[0.62189347]],[[0.6902889]],[[0.7434523]],[[0.75121033]],[[0.65538645]],[[0.6191934]],[[0.6115254]]
[[0.7460729]],[[0.6381563]],[[0.7392329]],[[0.6533771]],[[0.64696497]],[[0.6643928]],[[0.6862288]],[[0.73060566]],[[0.7682007]],[[0.6947101]],[[0.6081673]],[[0.6939711]],[[0.6954996]],[[0.59394133]],[[0.71237206]],[[0.6339478]],[[0.73960775]],[[0.7309501]],[[0.6187598]],[[0.6480857]],[[0.6407067]],[[0.6290232]],[[0.72896594]],[[0.7005362]],[[0.6063029]],[[0.67685163]],[[0.69068205]],[[0.72044975]],[[0.6970306]],[[0.64269745]],[[0.6896344]],[[0.6951577]]
[[0.7117947]],[[0.73482704]],[[0.60410595]],[[0.735744]],[[0.74816155]],[[0.64582384]],[[0.80229443]],[[0.6750554]],[[0.694641]],[[0.77900565]],[[0.7198495]],[[0.7252557]],[[0.6716506]],[[0.7505183]],[[0.7573384]],[[0.7882729]],[[0.77453315]],[[0.7655612]],[[0.8047802]],[[0.7023054]],[[0.8273359]],[[0.72120297]],[[0.66401255]],[[0.7406914]],[[0.6184232]],[[0.7046844]],[[0.6695104]],[[0.77104163]],[[0.83933526]],[[0.6384163]],[[0.6769283]],[[0.6541399]]
[[0.71651006]],[[0.71019864]],[[0.6786522]],[[0.57207]],[[0.5369936]],[[0.5720382]],[[0.7711953]],[[0.7030258]],[[0.76376235]],[[0.7600491]],[[0.53431964]],[[0.62541986]],[[0.6340829]],[[0.6048566]],[[0.74344397]],[[0.61881214]],[[0.791543]],[[0.7695882]],[[0.7239767]],[[0.67498416]],[[0.7097776]],[[0.6644279]],[[0.6269643]],[[0.63544154]],[[0.51880956]],[[0.61584306]],[[0.6234164]],[[0.75717187]],[[0.76051843]],[[0.64831054]],[[0.724918]],[[0.7504401]]
[[0.7293383]],[[0.6237041]],[[0.6982749]],[[0.6606198]],[[0.61836904]],[[0.5764614]],[[0.73996156]],[[0.7041912]],[[0.6550995]],[[0.7356731]],[[0.7201918]],[[0.6042383]],[[0.6598251]],[[0.75050825]],[[0.6257044]],[[0.57320166]],[[0.76927924]],[[0.71461433]],[[0.71135306]],[[0.6277234]],[[0.6492056]],[[0.5872609]],[[0.67735493]],[[0.59796655]],[[0.56919634]],[[0.58407557]],[[0.70317715]],[[0.7126816]],[[0.68662244]],[[0.7032933]],[[0.745116]],[[0.62597513]]
[[0.77872384]],[[0.7024513]],[[0.66842693]],[[0.70722634]],[[0.6584332]],[[0.5841807]],[[0.6849332]],[[0.7116554]],[[0.69825447]],[[0.7376904]],[[0.6342182]],[[0.6642004]],[[0.71938443]],[[0.7036575]],[[0.73349804]],[[0.7518731]],[[0.7686783]],[[0.7916404]],[[0.680707]],[[0.69211596]],[[0.67750406]],[[0.67467237]],[[0.7362226]],[[0.7305631]],[[0.6337496]],[[0.56486166]],[[0.7062026]],[[0.7398076]],[[0.7081645]],[[0.63012445]],[[0.6568105]],[[0.64314264]]
[[0.72639984]],[[0.6405157]],[[0.6602429]],[[0.6921676]],[[0.66993874]],[[0.552814]],[[0.71535975]],[[0.6566266]],[[0.64182776]],[[0.6926319]],[[0.7010713]],[[0.63610095]],[[0.65623283]],[[0.68386734]],[[0.6830482]],[[0.7237601]],[[0.7670023]],[[0.7528721]],[[0.6915535]],[[0.58681154]],[[0.74507743]],[[0.66441786]],[[0.6644564]],[[0.74224937]],[[0.5806938]],[[0.59391344]],[[0.66052276]],[[0.7877538]],[[0.79933727]],[[0.6049185]],[[0.6048242]],[[0.6501723]]
[[0.76431787]],[[0.6949413]],[[0.5976508]],[[0.691137]],[[0.7466422]],[[0.6860542]],[[0.4187814]],[[0.71239346]],[[0.7302168]],[[0.5105295]],[[0.7056525]],[[0.7443083]],[[0.76507455]],[[0.71250844]],[[0.737026]],[[0.60589874]],[[0.67752326]],[[0.672588]],[[0.6031159]],[[0.7067277]],[[0.6469997]],[[0.66651005]],[[0.69831383]],[[0.6416289]],[[0.74296045]],[[0.7301863]],[[0.6993023]],[[0.73856777]],[[0.68026036]],[[0.7240363]],[[0.71981525]],[[0.5968184]]
[[0.74626976]],[[0.6380336]],[[0.6650827]],[[0.68266404]],[[0.64459145]],[[0.7171431]],[[0.66669464]],[[0.6336957]],[[0.7352476]],[[0.6660898]],[[0.70620865]],[[0.6916295]],[[0.7232629]],[[0.68110526]],[[0.6739483]],[[0.692996]],[[0.7603274]],[[0.7321501]],[[0.64099336]],[[0.47152793]],[[0.74318403]],[[0.5804926]],[[0.71547633]],[[0.7535765]],[[0.7043985]],[[0.7416632]],[[0.67067415]],[[0.6897823]],[[0.8064035]],[[0.72419786]],[[0.68709123]],[[0.7420417]]
[[0.7434159]],[[0.62550414]],[[0.69574857]],[[0.7364426]],[[0.78048825]],[[0.707735]],[[0.71170676]],[[0.62996984]],[[0.7055591]],[[0.7070428]],[[0.76897836]],[[0.6611074]],[[0.6333506]],[[0.7401248]],[[0.6323445]],[[0.70692194]],[[0.77813166]],[[0.8064363]],[[0.6422875]],[[0.69945157]],[[0.74432874]],[[0.6368433]],[[0.7388909]],[[0.67395043]],[[0.7861006]],[[0.7497841]],[[0.69481987]],[[0.7385458]],[[0.7403555]],[[0.6705511]],[[0.66296905]],[[0.621947]]
[[0.6709589]],[[0.773875]],[[0.7155108]],[[0.6488483]],[[0.6231332]],[[0.6419635]],[[0.71254325]],[[0.7368482]],[[0.6238327]],[[0.65750843]],[[0.6902411]],[[0.60146046]],[[0.61176085]],[[0.72772086]],[[0.78183544]],[[0.68001837]],[[0.7559462]],[[0.7525698]],[[0.68676907]],[[0.6430043]],[[0.7608044]],[[0.654952]],[[0.6358645]],[[0.7084539]],[[0.60961676]],[[0.64698255]],[[0.6429113]],[[0.82144856]],[[0.82501376]],[[0.66625404]],[[0.6779236]],[[0.6762236]]
[[0.75661576]],[[0.6686375]],[[0.77076346]],[[0.7037035]],[[0.6773005]],[[0.68225133]],[[0.78096294]],[[0.69397837]],[[0.7813316]],[[0.7134049]],[[0.7249836]],[[0.71032214]],[[0.61408174]],[[0.6928077]],[[0.7661519]],[[0.73218066]],[[0.9005967]],[[0.7838588]],[[0.73305523]],[[0.6739205]],[[0.7814137]],[[0.64479125]],[[0.7093511]],[[0.75798297]],[[0.6466247]],[[0.71557033]],[[0.6766075]],[[0.74780333]],[[0.82867503]],[[0.67884755]],[[0.7799095]],[[0.72898453]]
[[0.6096933]],[[0.69032437]],[[0.69410276]],[[0.6940184]],[[0.61386144]],[[0.65473646]],[[0.6984266]],[[0.7035382]],[[0.76569337]],[[0.6986114]],[[0.64337313]],[[0.63395]],[[0.6691052]],[[0.68780804]],[[0.6917272]],[[0.67974424]],[[0.7504535]],[[0.7792202]],[[0.8194326]],[[0.63461393]],[[0.6982764]],[[0.63964146]],[[0.75249684]],[[0.6719866]],[[0.5805183]],[[0.6952747]],[[0.6981448]],[[0.78967553]],[[0.7216366]],[[0.6469878]],[[0.8021409]],[[0.6415154]]
[[0.7110994]],[[0.6915138]],[[0.6815491]],[[0.68760175]],[[0.63389754]],[[0.6681573]],[[0.7718576]],[[0.6946409]],[[0.7563633]],[[0.70710623]],[[0.6807196]],[[0.69129866]],[[0.65494347]],[[0.5781494]],[[0.7456472]],[[0.6543925]],[[0.8592556]],[[0.72577965]],[[0.75516856]],[[0.6574952]],[[0.70808065]],[[0.70454943]],[[0.68074065]],[[0.7173018]],[[0.55108416]],[[0.66362953]],[[0.68505967]],[[0.7465126]],[[0.77582204]],[[0.5484542]],[[0.83039707]],[[0.655125]]
[[0.74042857]],[[0.7752256]],[[0.76482445]],[[0.6967921]],[[0.6394069]],[[0.6022709]],[[0.7886977]],[[0.73157185]],[[0.7157129]],[[0.76922965]],[[0.75304073]],[[0.6371794]],[[0.6978523]],[[0.6267351]],[[0.796752]],[[0.7164565]],[[0.77693874]],[[0.7336743]],[[0.7391629]],[[0.6384077]],[[0.73831236]],[[0.63102734]],[[0.7434147]],[[0.79960203]],[[0.5496607]],[[0.6548026]],[[0.66054237]],[[0.7701738]],[[0.75656164]],[[0.663074]],[[0.8054532]],[[0.6807958]]
[[0.7171074]],[[0.7556845]],[[0.81232053]],[[0.70651066]],[[0.7140861]],[[0.711428]],[[0.7374547]],[[0.7862168]],[[0.78799266]],[[0.65746546]],[[0.6929114]],[[0.6803187]],[[0.67734706]],[[0.68972516]],[[0.7674172]],[[0.7090969]],[[0.8760365]],[[0.83644307]],[[0.73565876]],[[0.7377131]],[[0.80513304]],[[0.620434]],[[0.7176513]],[[0.7713765]],[[0.63657916]],[[0.7507471]],[[0.70211804]],[[0.70342875]],[[0.8339528]],[[0.6598652]],[[0.7073875]],[[0.7749203]]
[[0.6573745]],[[0.7493706]],[[0.66588163]],[[0.6206185]],[[0.6654368]],[[0.7807716]],[[0.7408533]],[[0.69250125]],[[0.7462822]],[[0.7330354]],[[0.76086855]],[[0.6328811]],[[0.677372]],[[0.7768766]],[[0.7168841]],[[0.6791513]],[[0.7567042]],[[0.72986305]],[[0.68126696]],[[0.6720889]],[[0.7488021]],[[0.6432529]],[[0.71943915]],[[0.6694258]],[[0.6926244]],[[0.8444322]],[[0.7048088]],[[0.6452959]],[[0.8269052]],[[0.66970426]],[[0.71302783]],[[0.62545437]]
[[0.661328]],[[0.6704649]],[[0.66293377]],[[0.66671854]],[[0.6173485]],[[0.68775153]],[[0.7874245]],[[0.6487909]],[[0.66186506]],[[0.6977731]],[[0.68051493]],[[0.61822516]],[[0.5595696]],[[0.67775637]],[[0.7247845]],[[0.755592]],[[0.82902145]],[[0.72260654]],[[0.6660888]],[[0.65489554]],[[0.8215536]],[[0.5964757]],[[0.62932146]],[[0.7621325]],[[0.6139028]],[[0.6686885]],[[0.6396173]],[[0.735599]],[[0.8455479]],[[0.6258803]],[[0.6517538]],[[0.70179415]]
[[0.62866277]],[[0.68586636]],[[0.63891625]],[[0.67011476]],[[0.73280114]],[[0.6382941]],[[0.70377815]],[[0.6452203]],[[0.7111987]],[[0.6615168]],[[0.71372306]],[[0.69651395]],[[0.65345234]],[[0.7285561]],[[0.68382275]],[[0.6944079]],[[0.69765705]],[[0.65160406]],[[0.73431885]],[[0.6598881]],[[0.73001635]],[[0.7655131]],[[0.61267143]],[[0.7159864]],[[0.62347853]],[[0.7063796]],[[0.63819164]],[[0.6994121]],[[0.7197214]],[[0.7074122]],[[0.738094]],[[0.6421826]]
[[0.70031744]],[[0.76313066]],[[0.76252466]],[[0.69346905]],[[0.7013205]],[[0.6982496]],[[0.71862364]],[[0.6930095]],[[0.6799724]],[[0.63384616]],[[0.6531044]],[[0.6220013]],[[0.6740515]],[[0.6628469]],[[0.7644563]],[[0.5916867]],[[0.8180603]],[[0.7949724]],[[0.7089739]],[[0.6069425]],[[0.7387329]],[[0.65816784]],[[0.7261732]],[[0.765296]],[[0.6107971]],[[0.73222697]],[[0.6696217]],[[0.7658266]],[[0.7890823]],[[0.6913948]],[[0.6501202]],[[0.7334424]]
[[0.67120504]],[[0.71881497]],[[0.68617576]],[[0.7028606]],[[0.7161323]],[[0.6842376]],[[0.7264263]],[[0.6521082]],[[0.7655175]],[[0.67951757]],[[0.6248262]],[[0.7396884]],[[0.69389606]],[[0.6703425]],[[0.7165544]],[[0.66512513]],[[0.7060971]],[[0.7372882]],[[0.7463749]],[[0.7152517]],[[0.7533462]],[[0.7118912]],[[0.649025]],[[0.6797893]],[[0.6476691]],[[0.6934509]],[[0.67860717]],[[0.76215184]],[[0.7735227]],[[0.6968329]],[[0.80589265]],[[0.6724393]]
[[0.65687037]],[[0.6038433]],[[0.67708695]],[[0.6879311]],[[0.71353763]],[[0.6476736]],[[0.7303518]],[[0.65475976]],[[0.7670186]],[[0.61644346]],[[0.67217934]],[[0.65821826]],[[0.59788346]],[[0.6775523]],[[0.69996464]],[[0.6843669]],[[0.8489523]],[[0.75995195]],[[0.65283686]],[[0.6954038]],[[0.7576114]],[[0.66059023]],[[0.6244631]],[[0.71218675]],[[0.52178884]],[[0.6572983]],[[0.6749639]],[[0.75697637]],[[0.7698046]],[[0.3152399]],[[0.64361537]],[[0.6570145]]
[[0.6553938]],[[0.6973958]],[[0.71062714]],[[0.66658574]],[[0.68929994]],[[0.64551705]],[[0.7717652]],[[0.75225115]],[[0.8038689]],[[0.7184731]],[[0.6893295]],[[0.7156283]],[[0.6253125]],[[0.53939056]],[[0.73777366]],[[0.7127814]],[[0.8221053]],[[0.79996896]],[[0.6734639]],[[0.69172776]],[[0.7440426]],[[0.7262736]],[[0.7300767]],[[0.71764886]],[[0.5231228]],[[0.64616644]],[[0.6992905]],[[0.7840896]],[[0.73528016]],[[0.5484537]],[[0.70024717]],[[0.7226851]]
[[0.7268142]],[[0.73399204]],[[0.6312487]],[[0.7070687]],[[0.6891023]],[[0.69557595]],[[0.7612176]],[[0.6848165]],[[0.7838824]],[[0.7219968]],[[0.69774884]],[[0.6945375]],[[0.63810086]],[[0.64719296]],[[0.79372084]],[[0.6830907]],[[0.7925176]],[[0.727564]],[[0.7898191]],[[0.6362783]],[[0.7262363]],[[0.7400329]],[[0.6925067]],[[0.7358027]],[[0.5623918]],[[0.7310652]],[[0.71400774]],[[0.81363547]],[[0.75445116]],[[0.57687974]],[[0.72709423]],[[0.6673133]]
[[0.7348326]],[[0.7808216]],[[0.7212086]],[[0.68195444]],[[0.6589634]],[[0.648082]],[[0.7869288]],[[0.734172]],[[0.8097557]],[[0.7334559]],[[0.6757253]],[[0.75033015]],[[0.663588]],[[0.67029643]],[[0.83905077]],[[0.7229719]],[[0.80092883]],[[0.72558737]],[[0.6965934]],[[0.6658936]],[[0.7385606]],[[0.7316207]],[[0.70704466]],[[0.7415638]],[[0.50884795]],[[0.70990586]],[[0.68750924]],[[0.74944407]],[[0.7227091]],[[0.6351932]],[[0.75314873]],[[0.71405196]]
[[0.69531167]],[[0.6803686]],[[0.69183993]],[[0.63688934]],[[0.68804026]],[[0.6409371]],[[0.6668525]],[[0.64436316]],[[0.67660177]],[[0.67333436]],[[0.62846494]],[[0.5847857]],[[0.6726083]],[[0.64886034]],[[0.7602465]],[[0.6779666]],[[0.756039]],[[0.7772235]],[[0.65693617]],[[0.5708432]],[[0.72788674]],[[0.6604067]],[[0.6508078]],[[0.6508794]],[[0.54219806]],[[0.63713247]],[[0.620721]],[[0.6958491]],[[0.74463224]],[[0.54335827]],[[0.72240376]],[[0.63502383]]
[[0.6682806]],[[0.65373546]],[[0.7201151]],[[0.5888604]],[[0.56046665]],[[0.6389934]],[[0.6705666]],[[0.5713745]],[[0.60229963]],[[0.7088526]],[[0.55261636]],[[0.61336404]],[[0.67677873]],[[0.6391307]],[[0.66818786]],[[0.5830154]],[[0.65867627]],[[0.68567824]],[[0.7213817]],[[0.47658288]],[[0.5760574]],[[0.58856374]],[[0.6291684]],[[0.5871142]],[[0.6353971]],[[0.62277246]],[[0.6469588]],[[0.724082]],[[0.6708485]],[[0.67464805]],[[0.74094236]],[[0.64586365]]
[[0.6777226]],[[0.7475971]],[[0.7364112]],[[0.5802114]],[[0.5994072]],[[0.6549354]],[[0.6874834]],[[0.6188078]],[[0.6406369]],[[0.6875366]],[[0.58424985]],[[0.6767007]],[[0.72443575]],[[0.6942025]],[[0.7505186]],[[0.60532093]],[[0.7271292]],[[0.71546125]],[[0.7716624]],[[0.518054]],[[0.609787]],[[0.6764738]],[[0.6746578]],[[0.63561505]],[[0.5476858]],[[0.64282554]],[[0.674088]],[[0.6927657]],[[0.6954918]],[[0.6940588]],[[0.73838156]],[[0.72396356]]
[[0.73699874]],[[0.7228304]],[[0.7413275]],[[0.59750754]],[[0.5173841]],[[0.57053864]],[[0.6911913]],[[0.771385]],[[0.6034162]],[[0.70904905]],[[0.6315397]],[[0.6413371]],[[0.6885346]],[[0.6152325]],[[0.70667005]],[[0.6422641]],[[0.7124377]],[[0.7283024]],[[0.70386714]],[[0.60726774]],[[0.65515995]],[[0.61482483]],[[0.6357543]],[[0.6908848]],[[0.46739745]],[[0.64212584]],[[0.6382799]],[[0.73888427]],[[0.70151967]],[[0.6493877]],[[0.80455494]],[[0.6871633]]
[[0.7310653]],[[0.41943854]],[[0.75465125]],[[0.65213037]],[[0.57295907]],[[0.6063021]],[[0.67333406]],[[0.61585295]],[[0.5689116]],[[0.7661525]],[[0.64376175]],[[0.60266083]],[[0.7426456]],[[0.75979817]],[[0.5054672]],[[0.6567825]],[[0.6745834]],[[0.7017556]],[[0.7208661]],[[0.53881377]],[[0.58049184]],[[0.60189056]],[[0.67677414]],[[0.60175586]],[[0.66873765]],[[0.5778057]],[[0.6857763]],[[0.75826573]],[[0.6972754]],[[0.6926157]],[[0.70006]],[[0.66854125]]
[[0.71707]],[[0.5684118]],[[0.61468333]],[[0.69019043]],[[0.8035461]],[[0.74695253]],[[0.69818306]],[[0.58343345]],[[0.72205997]],[[0.66731286]],[[0.69560814]],[[0.61601764]],[[0.576066]],[[0.76492405]],[[0.59990025]],[[0.80905783]],[[0.79218906]],[[0.69786185]],[[0.7110774]],[[0.6933658]],[[0.7864878]],[[0.6712162]],[[0.6754575]],[[0.6601557]],[[0.74588263]],[[0.7765461]],[[0.69257236]],[[0.69029045]],[[0.7765133]],[[0.6633787]],[[0.6592964]],[[0.75409317]]
[[0.74243146]],[[0.7845396]],[[0.67340237]],[[0.5936979]],[[0.5435068]],[[0.55619884]],[[0.6635007]],[[0.60484225]],[[0.74545825]],[[0.68771744]],[[0.541858]],[[0.6190059]],[[0.6752326]],[[0.59445214]],[[0.74778366]],[[0.6170641]],[[0.7246202]],[[0.7506908]],[[0.7334574]],[[0.5466071]],[[0.56404805]],[[0.7350558]],[[0.615998]],[[0.5905667]],[[0.45425153]],[[0.5587404]],[[0.6371249]],[[0.6439482]],[[0.6459533]],[[0.6253898]],[[0.68716884]],[[0.7017875]]
[[0.73458916]],[[0.6943203]],[[0.6567671]],[[0.66593415]],[[0.61941487]],[[0.5981185]],[[0.69688886]],[[0.644135]],[[0.75029254]],[[0.72119474]],[[0.608145]],[[0.66732264]],[[0.6962923]],[[0.619691]],[[0.7333609]],[[0.6697055]],[[0.74595356]],[[0.7450584]],[[0.718987]],[[0.58624756]],[[0.5731776]],[[0.69029903]],[[0.6057065]],[[0.61389554]],[[0.42436486]],[[0.61085665]],[[0.66905415]],[[0.64431214]],[[0.647765]],[[0.34455347]],[[0.67989707]],[[0.6682092]]
[[0.7183769]],[[0.70791894]],[[0.7001725]],[[0.6169292]],[[0.696076]],[[0.6339416]],[[0.75918067]],[[0.6291411]],[[0.7460298]],[[0.7606666]],[[0.63264143]],[[0.7139588]],[[0.66756517]],[[0.77322793]],[[0.7518662]],[[0.7238249]],[[0.8342519]],[[0.7266696]],[[0.82206094]],[[0.59924674]],[[0.6890261]],[[0.6509938]],[[0.7324438]],[[0.7787663]],[[0.6442873]],[[0.67218816]],[[0.70804214]],[[0.6412303]],[[0.73476183]],[[0.70507437]],[[0.67716676]],[[0.7140543]]
[[0.69081384]],[[0.7260353]],[[0.64396286]],[[0.6621073]],[[0.6021832]],[[0.67425704]],[[0.6998564]],[[0.6613178]],[[0.71917087]],[[0.6342949]],[[0.71533453]],[[0.70318437]],[[0.7012982]],[[0.57776177]],[[0.7731408]],[[0.67780083]],[[0.7668981]],[[0.6955894]],[[0.67164856]],[[0.63946366]],[[0.7436518]],[[0.72649056]],[[0.6423335]],[[0.65402704]],[[0.5278425]],[[0.71401155]],[[0.67531633]],[[0.72293586]],[[0.7494024]],[[0.5893185]],[[0.7469011]],[[0.63030744]]
[[0.7161242]],[[0.67928064]],[[0.68859434]],[[0.70579857]],[[0.58508825]],[[0.64911175]],[[0.6423655]],[[0.6681627]],[[0.5628823]],[[0.62397873]],[[0.6422987]],[[0.6769135]],[[0.6558467]],[[0.63970184]],[[0.6472602]],[[0.6275235]],[[0.7677762]],[[0.76862967]],[[0.55895394]],[[0.6486391]],[[0.62943685]],[[0.646003]],[[0.6813941]],[[0.61477363]],[[0.71835506]],[[0.661767]],[[0.64826655]],[[0.8480974]],[[0.6101113]],[[0.67062396]],[[0.68504953]],[[0.6617808]]
[[0.68982935]],[[0.68033206]],[[0.6920029]],[[0.67022073]],[[0.59186745]],[[0.544669]],[[0.74943703]],[[0.6488171]],[[0.6841125]],[[0.69159687]],[[0.6954078]],[[0.66226125]],[[0.66274476]],[[0.56810963]],[[0.70516646]],[[0.68016666]],[[0.67318636]],[[0.6750968]],[[0.7044556]],[[0.7209751]],[[0.71076226]],[[0.6701976]],[[0.631657]],[[0.603632]],[[0.50120634]],[[0.54907215]],[[0.68392664]],[[0.76759696]],[[0.74056566]],[[0.53535557]],[[0.66341394]],[[0.43082178]]
[[0.7369475]],[[0.7033683]],[[0.626717]],[[0.69268453]],[[0.71473604]],[[0.5615657]],[[0.6942899]],[[0.725652]],[[0.65381444]],[[0.68230534]],[[0.7622628]],[[0.65751034]],[[0.6568688]],[[0.73776066]],[[0.66559595]],[[0.7193389]],[[0.6815044]],[[0.7203219]],[[0.7524557]],[[0.6527581]],[[0.7411361]],[[0.68627626]],[[0.66873676]],[[0.70529735]],[[0.6949824]],[[0.6172987]],[[0.67313987]],[[0.78052455]],[[0.7764641]],[[0.7028268]],[[0.7593067]],[[0.58008003]]
[[0.7029805]],[[0.74179226]],[[0.71358204]],[[0.684389]],[[0.62292665]],[[0.65044177]],[[0.70517856]],[[0.7862944]],[[0.7493174]],[[0.70018864]],[[0.63403976]],[[0.6932882]],[[0.6668352]],[[0.63706064]],[[0.74289536]],[[0.70155394]],[[0.7713234]],[[0.68783]],[[0.80325615]],[[0.6698564]],[[0.71025467]],[[0.7793027]],[[0.7580547]],[[0.6422526]],[[0.64655674]],[[0.647875]],[[0.6689049]],[[0.7689497]],[[0.8500559]],[[0.6442092]],[[0.67434543]],[[0.7004987]]
[[0.7096077]],[[0.70907265]],[[0.65488803]],[[0.7149847]],[[0.70314354]],[[0.729975]],[[0.76699424]],[[0.72207737]],[[0.78610694]],[[0.7544456]],[[0.7235042]],[[0.68256664]],[[0.71960527]],[[0.72934425]],[[0.73708117]],[[0.69307196]],[[0.73652995]],[[0.75019646]],[[0.72808355]],[[0.6900003]],[[0.7337149]],[[0.6679459]],[[0.6639789]],[[0.70294774]],[[0.8266313]],[[0.7038885]],[[0.70244354]],[[0.70287853]],[[0.81570756]],[[0.7108518]],[[0.6974318]],[[0.6848321]]
[[0.72931945]],[[0.85623425]],[[0.65401876]],[[0.6216639]],[[0.55807054]],[[0.64224577]],[[0.8427688]],[[0.8195551]],[[0.8044281]],[[0.7662713]],[[0.74550164]],[[0.70474195]],[[0.6119262]],[[0.67323506]],[[0.8491888]],[[0.7130412]],[[0.79961467]],[[0.7388352]],[[0.8071421]],[[0.76744425]],[[0.8277209]],[[0.7848674]],[[0.69851655]],[[0.69233555]],[[0.4843837]],[[0.73953354]],[[0.70239675]],[[0.7452352]],[[0.81458914]],[[0.7312285]],[[0.70326686]],[[0.7751085]]
[[0.838907]],[[0.7217089]],[[0.67718613]],[[0.76323974]],[[0.7189573]],[[0.6862806]],[[0.73995996]],[[0.7497424]],[[0.7671593]],[[0.7827697]],[[0.6217407]],[[0.7081391]],[[0.59955287]],[[0.7175267]],[[0.78512764]],[[0.71136636]],[[0.8004844]],[[0.7250099]],[[0.72996104]],[[0.7701974]],[[0.72325027]],[[0.78321993]],[[0.6408136]],[[0.7103293]],[[0.71855426]],[[0.63485205]],[[0.69990623]],[[0.76162755]],[[0.67595136]],[[0.69755334]],[[0.61221087]],[[0.7655917]]
[[0.7115784]],[[0.71564245]],[[0.68915194]],[[0.63412774]],[[0.6406043]],[[0.7012899]],[[0.7253878]],[[0.71466196]],[[0.75048524]],[[0.68557465]],[[0.72574955]],[[0.66489613]],[[0.680204]],[[0.7625046]],[[0.67651206]],[[0.68877035]],[[0.79760456]],[[0.7129519]],[[0.80001295]],[[0.6219257]],[[0.772465]],[[0.6784407]],[[0.69270116]],[[0.7676786]],[[0.53882575]],[[0.73553663]],[[0.6291861]],[[0.80074865]],[[0.821772]],[[0.69649005]],[[0.7825912]],[[0.77698886]]
[[0.7431885]],[[0.7240721]],[[0.66634744]],[[0.67956364]],[[0.67180747]],[[0.6783017]],[[0.6820549]],[[0.7055871]],[[0.7190517]],[[0.6875553]],[[0.69767666]],[[0.7044058]],[[0.66785955]],[[0.70084476]],[[0.708081]],[[0.70313764]],[[0.7874169]],[[0.68786246]],[[0.77694523]],[[0.63973796]],[[0.7628773]],[[0.7547884]],[[0.69795924]],[[0.7151099]],[[0.61272407]],[[0.6582849]],[[0.64870477]],[[0.8086375]],[[0.8293223]],[[0.6737445]],[[0.7415122]],[[0.708014]]
