lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.36078084]],[[0.4361763]],[[0.34002507]],[[0.43392086]],[[0.3674767]],[[0.42998445]],[[0.31648386]],[[0.44618893]],[[0.4556601]],[[0.36032534]],[[0.3663807]],[[0.4032395]],[[0.49688482]],[[0.49191213]],[[0.48566896]],[[0.42529595]],[[0.664435]],[[0.5084754]],[[0.29576278]],[[0.4653002]],[[0.44391882]],[[0.5505284]],[[0.5466271]],[[0.36914074]],[[0.3647024]],[[0.43067688]],[[0.3759842]],[[0.37771845]],[[0.5151896]],[[0.48651642]],[[0.5611757]],[[0.3326236]]
[[0.31299186]],[[0.47739875]],[[0.28430134]],[[0.28544247]],[[0.21701735]],[[0.2847377]],[[0.3325572]],[[0.28389394]],[[0.31316006]],[[0.28698575]],[[0.25428838]],[[0.31593424]],[[0.5474428]],[[0.18574876]],[[0.46522146]],[[0.4042151]],[[0.49795097]],[[0.38848543]],[[0.29001796]],[[0.37592626]],[[0.27867317]],[[0.36039132]],[[0.44574678]],[[0.16791606]],[[0.3585919]],[[0.27464288]],[[0.34017134]],[[0.24457836]],[[0.3310728]],[[0.23018748]],[[0.49928164]],[[0.267731]]
[[0.31721115]],[[0.50842947]],[[0.40047646]],[[0.3966661]],[[0.39350653]],[[0.44050366]],[[0.37878406]],[[0.41054773]],[[0.3751552]],[[0.3300048]],[[0.45418632]],[[0.37286514]],[[0.5861988]],[[0.5002465]],[[0.4722194]],[[0.47048986]],[[0.62206984]],[[0.4941947]],[[0.3197317]],[[0.4132167]],[[0.47122276]],[[0.5420713]],[[0.5283228]],[[0.39805388]],[[0.44190776]],[[0.43429828]],[[0.43305653]],[[0.34268057]],[[0.4990378]],[[0.49213302]],[[0.4747175]],[[0.33221108]]
[[0.4114958]],[[0.3989902]],[[0.40803874]],[[0.3783735]],[[0.4645459]],[[0.44041634]],[[0.2647668]],[[0.37041092]],[[0.44767928]],[[0.31574923]],[[0.37127638]],[[0.4267454]],[[0.48003262]],[[0.47777843]],[[0.46406633]],[[0.44871533]],[[0.51629317]],[[0.5031404]],[[0.32217157]],[[0.3629408]],[[0.36324954]],[[0.5268409]],[[0.5194137]],[[0.5023126]],[[0.40670753]],[[0.4368509]],[[0.44303602]],[[0.34470212]],[[0.44812328]],[[0.4773842]],[[0.44501305]],[[0.39985907]]
[[0.44648874]],[[0.48985338]],[[0.40801853]],[[0.44294727]],[[0.4756511]],[[0.48448992]],[[0.3652367]],[[0.41525388]],[[0.4164852]],[[0.33398807]],[[0.42598534]],[[0.35217804]],[[0.48524618]],[[0.5202695]],[[0.52996063]],[[0.55616003]],[[0.64810467]],[[0.4867013]],[[0.30608332]],[[0.43279743]],[[0.45336163]],[[0.6089237]],[[0.5979848]],[[0.44962746]],[[0.4707173]],[[0.4766885]],[[0.44752926]],[[0.40051365]],[[0.48734927]],[[0.49584794]],[[0.53232896]],[[0.45285875]]
[[0.55079854]],[[0.6700163]],[[0.59409]],[[0.51845753]],[[0.62477446]],[[0.6098822]],[[0.47181487]],[[0.47587144]],[[0.53974605]],[[0.41273975]],[[0.6027113]],[[0.45496935]],[[0.6863321]],[[0.67268944]],[[0.6428735]],[[0.7131666]],[[0.78336525]],[[0.622983]],[[0.4694329]],[[0.541973]],[[0.5314486]],[[0.664514]],[[0.7628449]],[[0.56857085]],[[0.5656872]],[[0.61454093]],[[0.60497093]],[[0.5307767]],[[0.52668655]],[[0.61460066]],[[0.6504906]],[[0.59140444]]
[[0.27057058]],[[0.3929941]],[[0.3459705]],[[0.1641351]],[[0.17841959]],[[0.29808897]],[[0.29917002]],[[0.23153937]],[[0.2383641]],[[0.23341525]],[[0.23532492]],[[0.19915622]],[[0.4573779]],[[0.23650026]],[[0.39900482]],[[0.31421542]],[[0.40433848]],[[0.36061186]],[[0.21489406]],[[0.292242]],[[0.19850433]],[[0.38065958]],[[0.32408583]],[[0.13190967]],[[0.32269955]],[[0.24509269]],[[0.25159657]],[[0.22075272]],[[0.3697968]],[[0.24777925]],[[0.35709602]],[[0.18546283]]
[[0.343935]],[[0.43275654]],[[0.41578066]],[[0.26268005]],[[0.30853426]],[[0.4527623]],[[0.36112982]],[[0.2809919]],[[0.30292988]],[[0.3120342]],[[0.36799133]],[[0.26180446]],[[0.55132854]],[[0.39362133]],[[0.4427706]],[[0.47226417]],[[0.4401232]],[[0.43985558]],[[0.3319342]],[[0.30149215]],[[0.31230706]],[[0.42188144]],[[0.42427772]],[[0.32625824]],[[0.39385992]],[[0.35691452]],[[0.3519438]],[[0.33725864]],[[0.41474783]],[[0.36569673]],[[0.3093475]],[[0.35804802]]
[[0.4793923]],[[0.47954106]],[[0.43765157]],[[0.4203632]],[[0.50860524]],[[0.39587837]],[[0.33993983]],[[0.47186005]],[[0.44399774]],[[0.39370495]],[[0.4517818]],[[0.42041153]],[[0.5515926]],[[0.4847362]],[[0.5223955]],[[0.43113458]],[[0.6692238]],[[0.5376481]],[[0.35102522]],[[0.48003113]],[[0.41802496]],[[0.60417306]],[[0.55888355]],[[0.4769137]],[[0.40363282]],[[0.4887321]],[[0.47128737]],[[0.3077488]],[[0.4839399]],[[0.4833163]],[[0.58542144]],[[0.3452208]]
[[0.30250442]],[[0.41584373]],[[0.28195548]],[[0.2473644]],[[0.2838068]],[[0.3125736]],[[0.34725416]],[[0.2416588]],[[0.28403085]],[[0.26373136]],[[0.34502518]],[[0.26651746]],[[0.44857848]],[[0.32502234]],[[0.3929509]],[[0.40258223]],[[0.49389303]],[[0.37578458]],[[0.22138578]],[[0.37428015]],[[0.33603954]],[[0.41996908]],[[0.42878735]],[[0.23450387]],[[0.33242965]],[[0.31422472]],[[0.3350644]],[[0.2174077]],[[0.3915338]],[[0.3142823]],[[0.3883379]],[[0.27108717]]
[[0.27634275]],[[0.49289227]],[[0.2910959]],[[0.22073817]],[[0.24479127]],[[0.25589335]],[[0.29008138]],[[0.26755708]],[[0.3000763]],[[0.24582201]],[[0.2409373]],[[0.2548092]],[[0.42328]],[[0.2935859]],[[0.47272742]],[[0.38103527]],[[0.46156567]],[[0.34133762]],[[0.16465974]],[[0.3598451]],[[0.29598284]],[[0.3459654]],[[0.4436304]],[[0.21520567]],[[0.33032238]],[[0.22761631]],[[0.32541323]],[[0.19759119]],[[0.36119854]],[[0.31449598]],[[0.4455666]],[[0.22689605]]
[[0.3856508]],[[0.39536]],[[0.2746259]],[[0.321203]],[[0.36026806]],[[0.33155632]],[[0.22361636]],[[0.29646158]],[[0.40672433]],[[0.32744682]],[[0.3590858]],[[0.33858913]],[[0.4827907]],[[0.3811506]],[[0.39961183]],[[0.3484258]],[[0.53058183]],[[0.4607494]],[[0.2640239]],[[0.38414073]],[[0.33337575]],[[0.48760623]],[[0.42425227]],[[0.34247553]],[[0.33791828]],[[0.44415903]],[[0.37202805]],[[0.2505443]],[[0.43101954]],[[0.32916963]],[[0.47109187]],[[0.2217747]]
[[0.42695987]],[[0.46385062]],[[0.3755989]],[[0.37670255]],[[0.3446653]],[[0.35489994]],[[0.28352964]],[[0.42460096]],[[0.43953514]],[[0.40649283]],[[0.3132155]],[[0.41442186]],[[0.50420874]],[[0.20198357]],[[0.46355128]],[[0.4314009]],[[0.4917029]],[[0.42559558]],[[0.38396466]],[[0.44865423]],[[0.4282725]],[[0.34172213]],[[0.5064278]],[[0.4045061]],[[0.4238872]],[[0.4540308]],[[0.3885681]],[[0.28376645]],[[0.50669813]],[[0.36157846]],[[0.43868917]],[[0.3341508]]
[[0.43196404]],[[0.44276333]],[[0.38404202]],[[0.40588057]],[[0.4853518]],[[0.31705606]],[[0.3394302]],[[0.4139974]],[[0.3738469]],[[0.37107778]],[[0.36785984]],[[0.39906943]],[[0.5051196]],[[0.44447207]],[[0.45123136]],[[0.39523852]],[[0.6217465]],[[0.46127105]],[[0.27769637]],[[0.5119101]],[[0.3902707]],[[0.55342567]],[[0.4376917]],[[0.4284016]],[[0.42359877]],[[0.39206898]],[[0.4647922]],[[0.28444445]],[[0.4055376]],[[0.44885224]],[[0.52613586]],[[0.31331372]]
[[0.44443178]],[[0.40987647]],[[0.3612275]],[[0.40083778]],[[0.43657458]],[[0.3098768]],[[0.3490774]],[[0.41415584]],[[0.2964393]],[[0.35270333]],[[0.36423892]],[[0.34963435]],[[0.5216701]],[[0.39356226]],[[0.45113748]],[[0.44230855]],[[0.60725987]],[[0.44298035]],[[0.2742269]],[[0.48593718]],[[0.3828318]],[[0.48846722]],[[0.43640602]],[[0.4106304]],[[0.4315487]],[[0.38564235]],[[0.4305721]],[[0.26294267]],[[0.37468302]],[[0.42058408]],[[0.44473553]],[[0.31495488]]
[[0.32839537]],[[0.40678668]],[[0.31696397]],[[0.27908546]],[[0.23901147]],[[0.24056846]],[[0.31298697]],[[0.3148144]],[[0.2296331]],[[0.26170534]],[[0.25756615]],[[0.29664266]],[[0.4698105]],[[0.23700207]],[[0.42779392]],[[0.36042196]],[[0.5348501]],[[0.4091618]],[[0.21806979]],[[0.40893888]],[[0.3179438]],[[0.4140501]],[[0.32823658]],[[0.24846649]],[[0.3353132]],[[0.2880314]],[[0.3340711]],[[0.18964458]],[[0.39818156]],[[0.27947652]],[[0.3778211]],[[0.23290378]]
[[0.48705626]],[[0.5369566]],[[0.41932553]],[[0.52120155]],[[0.5532875]],[[0.31930482]],[[0.34353137]],[[0.45693696]],[[0.51244736]],[[0.38978446]],[[0.35180712]],[[0.46218657]],[[0.52501506]],[[0.42854136]],[[0.5791542]],[[0.4966848]],[[0.70856595]],[[0.41385484]],[[0.33036804]],[[0.5091367]],[[0.40808296]],[[0.5122956]],[[0.5653094]],[[0.5120814]],[[0.39678687]],[[0.40526545]],[[0.5668438]],[[0.31461334]],[[0.35855687]],[[0.45272738]],[[0.6751268]],[[0.42176116]]
[[0.3604045]],[[0.4238491]],[[0.3034348]],[[0.31859964]],[[0.2969182]],[[0.35713017]],[[0.27624154]],[[0.32245654]],[[0.42123115]],[[0.28419518]],[[0.30991292]],[[0.38082808]],[[0.5016793]],[[0.3078949]],[[0.49243307]],[[0.34484375]],[[0.579792]],[[0.4686767]],[[0.3213172]],[[0.38612646]],[[0.37930626]],[[0.44606078]],[[0.37848747]],[[0.31195164]],[[0.32672143]],[[0.41175282]],[[0.3387128]],[[0.2687304]],[[0.48609632]],[[0.33451235]],[[0.49726307]],[[0.29020393]]
[[0.46205223]],[[0.44012558]],[[0.43245232]],[[0.4040169]],[[0.39793682]],[[0.33536994]],[[0.41607785]],[[0.37547755]],[[0.26448894]],[[0.33282232]],[[0.39723974]],[[0.3816427]],[[0.49120903]],[[0.41124415]],[[0.48447788]],[[0.44405335]],[[0.5643875]],[[0.48355722]],[[0.31409013]],[[0.48097074]],[[0.403638]],[[0.5690067]],[[0.37516057]],[[0.42640567]],[[0.4183908]],[[0.39038974]],[[0.45601523]],[[0.30196297]],[[0.40787047]],[[0.4128573]],[[0.36615765]],[[0.3559636]]
[[0.55412054]],[[0.5292248]],[[0.51054764]],[[0.5858187]],[[0.58176327]],[[0.45779443]],[[0.49998564]],[[0.56398886]],[[0.538074]],[[0.56393015]],[[0.49809682]],[[0.6541849]],[[0.5772198]],[[0.54778516]],[[0.4579041]],[[0.4936658]],[[0.6667613]],[[0.56889296]],[[0.48908132]],[[0.5827134]],[[0.48724794]],[[0.6561664]],[[0.55269736]],[[0.5573428]],[[0.58260095]],[[0.5155635]],[[0.59342444]],[[0.5060657]],[[0.5271882]],[[0.5851128]],[[0.70773613]],[[0.45268726]]
[[0.33545673]],[[0.40311694]],[[0.21323979]],[[0.29560614]],[[0.32995737]],[[0.27001852]],[[0.3183384]],[[0.2925604]],[[0.30348533]],[[0.28230083]],[[0.34929365]],[[0.31728494]],[[0.44245386]],[[0.35411227]],[[0.4141286]],[[0.40898496]],[[0.5677514]],[[0.42019784]],[[0.2186687]],[[0.3669147]],[[0.3682089]],[[0.49955374]],[[0.46247107]],[[0.21676826]],[[0.38342988]],[[0.32997]],[[0.33581126]],[[0.23662376]],[[0.46602076]],[[0.33181113]],[[0.47871238]],[[0.23502183]]
[[0.24743992]],[[0.45434284]],[[0.32288373]],[[0.19584477]],[[0.18625438]],[[0.28245682]],[[0.2601503]],[[0.2321024]],[[0.17999673]],[[0.2109946]],[[0.27541864]],[[0.25540042]],[[0.53438956]],[[0.25798833]],[[0.4652034]],[[0.37881315]],[[0.4814921]],[[0.39206034]],[[0.21511173]],[[0.30179322]],[[0.27656448]],[[0.3799703]],[[0.42656767]],[[0.18489122]],[[0.30390948]],[[0.27478826]],[[0.30011207]],[[0.15084481]],[[0.37670165]],[[0.3390242]],[[0.4481964]],[[0.16023129]]
[[0.28684908]],[[0.33317518]],[[0.30443883]],[[0.282547]],[[0.2772298]],[[0.2915069]],[[0.19507605]],[[0.3159125]],[[0.36146963]],[[0.28368622]],[[0.22197175]],[[0.33307868]],[[0.48688686]],[[0.26087016]],[[0.34756935]],[[0.28395128]],[[0.47219115]],[[0.33737743]],[[0.27651632]],[[0.37802863]],[[0.2558527]],[[0.41392946]],[[0.42111146]],[[0.27878273]],[[0.25459254]],[[0.32673955]],[[0.36450827]],[[0.21406794]],[[0.37677586]],[[0.37133193]],[[0.49055475]],[[0.19136119]]
[[0.26812023]],[[0.45007718]],[[0.3388661]],[[0.19950718]],[[0.18706101]],[[0.3388216]],[[0.34214038]],[[0.21116555]],[[0.30317956]],[[0.24667215]],[[0.30881596]],[[0.30359334]],[[0.48950195]],[[0.24400717]],[[0.4329337]],[[0.38311076]],[[0.49583185]],[[0.480601]],[[0.30630213]],[[0.3162424]],[[0.31483418]],[[0.41398478]],[[0.36199105]],[[0.13160276]],[[0.36040628]],[[0.33039033]],[[0.2868963]],[[0.24480462]],[[0.48965615]],[[0.23593259]],[[0.47494376]],[[0.24946332]]
[[0.33525854]],[[0.50082123]],[[0.45966065]],[[0.39201093]],[[0.43239868]],[[0.32001042]],[[0.3394227]],[[0.44627887]],[[0.43111873]],[[0.33998418]],[[0.289003]],[[0.38406593]],[[0.5216467]],[[0.38803947]],[[0.51289463]],[[0.35718775]],[[0.59787565]],[[0.47132504]],[[0.3331306]],[[0.46398127]],[[0.27640116]],[[0.44439912]],[[0.54506713]],[[0.33462155]],[[0.37261277]],[[0.3560512]],[[0.46852303]],[[0.331483]],[[0.39675725]],[[0.2579801]],[[0.61568713]],[[0.3239534]]
[[0.37860924]],[[0.36104167]],[[0.35741717]],[[0.35225672]],[[0.37380195]],[[0.31854331]],[[0.40709877]],[[0.39317238]],[[0.25771654]],[[0.3348307]],[[0.4202385]],[[0.3784526]],[[0.6133633]],[[0.41258407]],[[0.40475315]],[[0.39383]],[[0.41357327]],[[0.41887242]],[[0.36466968]],[[0.43501854]],[[0.39919597]],[[0.47417128]],[[0.42040026]],[[0.32116795]],[[0.39188695]],[[0.38230944]],[[0.38156188]],[[0.29437304]],[[0.5035182]],[[0.40305865]],[[0.5380105]],[[0.19121516]]
[[0.4162078]],[[0.38648814]],[[0.3883754]],[[0.32689315]],[[0.3415019]],[[0.25581205]],[[0.28410017]],[[0.39568353]],[[0.36152792]],[[0.3208505]],[[0.2704475]],[[0.3371489]],[[0.485021]],[[0.28515226]],[[0.45175743]],[[0.3715893]],[[0.53980976]],[[0.38699484]],[[0.30795902]],[[0.44367886]],[[0.3402608]],[[0.43187797]],[[0.4010496]],[[0.37279862]],[[0.30483472]],[[0.37722915]],[[0.4013368]],[[0.2405225]],[[0.42472422]],[[0.32345068]],[[0.4394635]],[[0.24719536]]
[[0.25897634]],[[0.38687235]],[[0.31975663]],[[0.23067534]],[[0.21316695]],[[0.28427678]],[[0.26203132]],[[0.34319526]],[[0.30774945]],[[0.26336408]],[[0.3076613]],[[0.2832029]],[[0.48180705]],[[0.26410955]],[[0.44229525]],[[0.3457685]],[[0.5155297]],[[0.462605]],[[0.27659106]],[[0.31648636]],[[0.3487153]],[[0.42117238]],[[0.41291153]],[[0.21746361]],[[0.32561028]],[[0.33726674]],[[0.28814542]],[[0.15362191]],[[0.51372397]],[[0.33094102]],[[0.48216587]],[[0.16012877]]
[[0.27333212]],[[0.4704529]],[[0.26726413]],[[0.25650072]],[[0.13800466]],[[0.26564854]],[[0.3295514]],[[0.25767112]],[[0.29791796]],[[0.28454363]],[[0.24873829]],[[0.33277023]],[[0.4870264]],[[0.20256817]],[[0.421597]],[[0.30877304]],[[0.52019715]],[[0.40704405]],[[0.2510146]],[[0.39233184]],[[0.2708491]],[[0.4108684]],[[0.37478113]],[[0.0844385]],[[0.2899431]],[[0.29961067]],[[0.32523167]],[[0.23355794]],[[0.41624832]],[[0.27415872]],[[0.45536935]],[[0.17927527]]
[[0.3227197]],[[0.54244256]],[[0.42183906]],[[0.38785744]],[[0.3711475]],[[0.35162407]],[[0.32471228]],[[0.3516963]],[[0.3384828]],[[0.29115158]],[[0.38673174]],[[0.43208534]],[[0.59588283]],[[0.4434381]],[[0.56674325]],[[0.4296546]],[[0.6423999]],[[0.4833057]],[[0.33627504]],[[0.3594647]],[[0.38022405]],[[0.484452]],[[0.5359802]],[[0.3964728]],[[0.30466378]],[[0.37210602]],[[0.45413226]],[[0.2821349]],[[0.41748178]],[[0.49557996]],[[0.56306577]],[[0.331617]]
[[0.4005401]],[[0.3760305]],[[0.33125865]],[[0.37220114]],[[0.40335]],[[0.39744854]],[[0.31271958]],[[0.37298352]],[[0.40945083]],[[0.3822214]],[[0.3846277]],[[0.40902853]],[[0.48270285]],[[0.44703043]],[[0.42671227]],[[0.32909226]],[[0.53370976]],[[0.45750874]],[[0.32826197]],[[0.43798822]],[[0.42241704]],[[0.5302114]],[[0.42735648]],[[0.4418571]],[[0.35332167]],[[0.46291292]],[[0.41114968]],[[0.3239131]],[[0.47450823]],[[0.45908928]],[[0.4816283]],[[0.28837454]]
[[0.44208592]],[[0.5273142]],[[0.4623567]],[[0.45004046]],[[0.4531262]],[[0.4885186]],[[0.30872965]],[[0.38562536]],[[0.45000875]],[[0.4040438]],[[0.39503694]],[[0.45844173]],[[0.6163633]],[[0.5012913]],[[0.46789098]],[[0.4713663]],[[0.6445513]],[[0.47156942]],[[0.42731762]],[[0.3722365]],[[0.40206003]],[[0.60914654]],[[0.59856474]],[[0.5165639]],[[0.4100113]],[[0.5114362]],[[0.5052589]],[[0.41493118]],[[0.47583783]],[[0.55536157]],[[0.6085502]],[[0.4130435]]
[[0.33793604]],[[0.41583294]],[[0.3118987]],[[0.36956614]],[[0.4022957]],[[0.39438236]],[[0.2764597]],[[0.35135406]],[[0.42863095]],[[0.3748418]],[[0.3059008]],[[0.37834722]],[[0.5130719]],[[0.413558]],[[0.30530035]],[[0.3019172]],[[0.5292444]],[[0.3711319]],[[0.34712672]],[[0.44431853]],[[0.27818358]],[[0.5128499]],[[0.46867436]],[[0.33262992]],[[0.4494056]],[[0.4225098]],[[0.44307798]],[[0.35756648]],[[0.42950094]],[[0.42370903]],[[0.5572235]],[[0.29316592]]
[[0.32725358]],[[0.42259407]],[[0.22570282]],[[0.29539973]],[[0.26132303]],[[0.28397042]],[[0.25908202]],[[0.21758497]],[[0.33672523]],[[0.28665298]],[[0.30350304]],[[0.3495165]],[[0.4783302]],[[0.27044934]],[[0.3913132]],[[0.3446206]],[[0.51455015]],[[0.37177706]],[[0.27885675]],[[0.3354131]],[[0.33247066]],[[0.42340583]],[[0.4157679]],[[0.21206498]],[[0.32421267]],[[0.36328685]],[[0.33933616]],[[0.21261364]],[[0.4370259]],[[0.3313083]],[[0.46721798]],[[0.22176754]]
[[0.39532238]],[[0.49881852]],[[0.41529322]],[[0.40027285]],[[0.4127686]],[[0.46437222]],[[0.32110047]],[[0.40456843]],[[0.44461274]],[[0.39461756]],[[0.43370605]],[[0.34061956]],[[0.5412735]],[[0.4790452]],[[0.4408008]],[[0.45867163]],[[0.6165865]],[[0.5410355]],[[0.36490667]],[[0.42985022]],[[0.41088772]],[[0.51079774]],[[0.5430053]],[[0.35617226]],[[0.50669855]],[[0.47914165]],[[0.44373572]],[[0.34761316]],[[0.51429725]],[[0.4852205]],[[0.5713322]],[[0.31883454]]
[[0.32693022]],[[0.45033705]],[[0.35712183]],[[0.2318089]],[[0.3363135]],[[0.29511303]],[[0.30548787]],[[0.339597]],[[0.32146108]],[[0.30768925]],[[0.37617683]],[[0.36356175]],[[0.39741242]],[[0.36596954]],[[0.41798234]],[[0.3313465]],[[0.42995322]],[[0.40105546]],[[0.25473487]],[[0.36634707]],[[0.3040173]],[[0.5361168]],[[0.43735623]],[[0.305498]],[[0.36610508]],[[0.34282726]],[[0.3608008]],[[0.19411647]],[[0.45240426]],[[0.41226304]],[[0.43025446]],[[0.25522965]]
[[0.41985226]],[[0.4693234]],[[0.4361071]],[[0.37775218]],[[0.4084165]],[[0.3494823]],[[0.35438013]],[[0.411821]],[[0.45976794]],[[0.3887167]],[[0.41056788]],[[0.4275105]],[[0.50975597]],[[0.48286414]],[[0.50805146]],[[0.3836391]],[[0.52536476]],[[0.5470073]],[[0.34087312]],[[0.38391638]],[[0.41701806]],[[0.53239703]],[[0.4830464]],[[0.4171244]],[[0.3825152]],[[0.42999232]],[[0.4656272]],[[0.3528145]],[[0.534769]],[[0.4020725]],[[0.5479721]],[[0.2849431]]
[[0.39033115]],[[0.47302675]],[[0.32897544]],[[0.46864617]],[[0.44119608]],[[0.3214656]],[[0.32287705]],[[0.41857117]],[[0.43961978]],[[0.37856138]],[[0.41595387]],[[0.4645654]],[[0.4956047]],[[0.37078375]],[[0.4418298]],[[0.36528492]],[[0.61156297]],[[0.48425347]],[[0.3157785]],[[0.47414207]],[[0.36676425]],[[0.4917146]],[[0.502632]],[[0.35745966]],[[0.4443667]],[[0.4783306]],[[0.4128554]],[[0.28968072]],[[0.49124265]],[[0.3604436]],[[0.66439074]],[[0.28477216]]
[[0.40053415]],[[0.49627465]],[[0.42717242]],[[0.38480562]],[[0.46384436]],[[0.34452283]],[[0.3702116]],[[0.3763423]],[[0.3792491]],[[0.25428617]],[[0.45193297]],[[0.40557712]],[[0.5099792]],[[0.48957813]],[[0.5907314]],[[0.50022936]],[[0.6197324]],[[0.51574254]],[[0.29882234]],[[0.40023845]],[[0.44017762]],[[0.59352756]],[[0.5382851]],[[0.4315126]],[[0.32037556]],[[0.41912192]],[[0.44248986]],[[0.27811003]],[[0.48800611]],[[0.40397942]],[[0.5512564]],[[0.35771966]]
[[0.52584565]],[[0.40878725]],[[0.57130474]],[[0.49823034]],[[0.549525]],[[0.4289441]],[[0.4484619]],[[0.44058114]],[[0.29395795]],[[0.39825487]],[[0.4666245]],[[0.420043]],[[0.6448504]],[[0.52817327]],[[0.4920479]],[[0.55249125]],[[0.6846585]],[[0.5915494]],[[0.4239111]],[[0.5221229]],[[0.5030868]],[[0.62854236]],[[0.36122286]],[[0.54257405]],[[0.519578]],[[0.46051663]],[[0.53806007]],[[0.393575]],[[0.48869896]],[[0.5280702]],[[0.5376048]],[[0.42126346]]
[[0.42876744]],[[0.5972796]],[[0.45545125]],[[0.43359137]],[[0.50757265]],[[0.4586975]],[[0.4394983]],[[0.40341043]],[[0.48065925]],[[0.44645023]],[[0.46166807]],[[0.40972292]],[[0.6205385]],[[0.5604292]],[[0.5507213]],[[0.537834]],[[0.6021617]],[[0.4912787]],[[0.35200357]],[[0.5342634]],[[0.41807425]],[[0.4741704]],[[0.62393916]],[[0.42631233]],[[0.4098134]],[[0.4389534]],[[0.56748134]],[[0.41301024]],[[0.35709977]],[[0.4367218]],[[0.6215093]],[[0.4168352]]
[[0.34015435]],[[0.5415547]],[[0.41105288]],[[0.3205402]],[[0.33633244]],[[0.42597264]],[[0.3860659]],[[0.37243193]],[[0.3877175]],[[0.41400146]],[[0.416803]],[[0.25602722]],[[0.5922899]],[[0.46999687]],[[0.45206904]],[[0.44607472]],[[0.5656281]],[[0.46435034]],[[0.30503613]],[[0.44871604]],[[0.40848327]],[[0.48232424]],[[0.50279033]],[[0.25423968]],[[0.40859568]],[[0.40653962]],[[0.45674646]],[[0.35402536]],[[0.4622265]],[[0.41150212]],[[0.5405257]],[[0.27575374]]
[[0.52963793]],[[0.6220111]],[[0.5557755]],[[0.593313]],[[0.6005707]],[[0.5440951]],[[0.58324903]],[[0.50377786]],[[0.53519356]],[[0.51640105]],[[0.555133]],[[0.5496762]],[[0.6373879]],[[0.70375687]],[[0.63495296]],[[0.6115696]],[[0.7324922]],[[0.62775934]],[[0.43405104]],[[0.6039769]],[[0.57778716]],[[0.6672332]],[[0.6556299]],[[0.5760824]],[[0.42745757]],[[0.55596125]],[[0.6674137]],[[0.5558429]],[[0.5480357]],[[0.57338667]],[[0.6286541]],[[0.5650039]]
[[0.4222982]],[[0.564509]],[[0.37121624]],[[0.44463956]],[[0.4510504]],[[0.4163574]],[[0.4003399]],[[0.42567897]],[[0.36300337]],[[0.34794086]],[[0.4586419]],[[0.44502497]],[[0.38300002]],[[0.501185]],[[0.5161977]],[[0.4371546]],[[0.57151854]],[[0.42152476]],[[0.33142924]],[[0.45113206]],[[0.40130514]],[[0.594705]],[[0.59451866]],[[0.41980183]],[[0.4522317]],[[0.4170593]],[[0.47773623]],[[0.38580668]],[[0.46172816]],[[0.54663026]],[[0.56789464]],[[0.41341615]]
[[0.30330086]],[[0.4773093]],[[0.38361973]],[[0.27370054]],[[0.27640027]],[[0.31740034]],[[0.22417986]],[[0.28175205]],[[0.30016792]],[[0.21575296]],[[0.3061868]],[[0.3302651]],[[0.3647871]],[[0.3118478]],[[0.45004898]],[[0.36857945]],[[0.51845944]],[[0.3818109]],[[0.23091614]],[[0.23881298]],[[0.2815237]],[[0.4876879]],[[0.4562658]],[[0.29783452]],[[0.32539296]],[[0.33237237]],[[0.35344285]],[[0.20012683]],[[0.368239]],[[0.3981198]],[[0.48733962]],[[0.27797574]]
[[0.51477456]],[[0.58607775]],[[0.47942692]],[[0.59560114]],[[0.4949355]],[[0.50820994]],[[0.5138688]],[[0.5469809]],[[0.5437816]],[[0.6105339]],[[0.519319]],[[0.66928446]],[[0.6687599]],[[0.516214]],[[0.492504]],[[0.46835667]],[[0.6465243]],[[0.5532572]],[[0.54560137]],[[0.61478883]],[[0.53136474]],[[0.5883702]],[[0.63980806]],[[0.53790194]],[[0.56274945]],[[0.59881383]],[[0.5305441]],[[0.537335]],[[0.54912984]],[[0.64164436]],[[0.7305193]],[[0.4258927]]
[[0.5000185]],[[0.5484612]],[[0.56716585]],[[0.49743134]],[[0.586313]],[[0.4737404]],[[0.49738038]],[[0.52737874]],[[0.5479754]],[[0.46707225]],[[0.43834203]],[[0.47782862]],[[0.62331146]],[[0.5590035]],[[0.6278595]],[[0.51170623]],[[0.6000037]],[[0.5442201]],[[0.46714175]],[[0.5293782]],[[0.42723507]],[[0.5197078]],[[0.6767792]],[[0.5492004]],[[0.40865767]],[[0.50600654]],[[0.5833659]],[[0.5037812]],[[0.50516343]],[[0.33459914]],[[0.62719554]],[[0.47767454]]
[[0.45444334]],[[0.5987886]],[[0.5585133]],[[0.5009983]],[[0.57793546]],[[0.5573926]],[[0.5682806]],[[0.40002233]],[[0.45188844]],[[0.46153378]],[[0.60685265]],[[0.5538179]],[[0.6181565]],[[0.6609079]],[[0.5799476]],[[0.62614655]],[[0.63562393]],[[0.630561]],[[0.44703245]],[[0.47756332]],[[0.5356815]],[[0.5996993]],[[0.61985683]],[[0.56853265]],[[0.43427855]],[[0.5243908]],[[0.58289075]],[[0.51302207]],[[0.50756216]],[[0.5448096]],[[0.62026393]],[[0.5654792]]
